userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,review,left_review
2060,20.28,518.26,9,5,19446,103.52,111.78,107.24,84.99,18.99,109.88,22.95,349.11,238.23,95.13,27.9,335.5,51.32,100.93,13.66,185.88,332.29,86.69,93.04,72.62,105.52,7.37,3.08,95.63,93.53,82.0,47.54,2.64,9.39,76.26,109.96,52.23,23.88,142.24,29.52,39.15,41.15,80.88,42.58,88.21,8.33,25.43,44.92,78.6,42.3,170.35,40.15,60.81,361.61,0.94,20.15,8.87,130.2,182.57,38.73,82.27,169.95,212.89,73.06,26.37,33.12,88.68,72.14,100.27,242.48,28.49,9.02,265.01,254.52,60.95,45.87,55.16,206.06,226.02,7.61,196.88,3.54,67.05,204.37,277.3,127.86,88.18,68.35,46.99,118.58,66.09,10.74,53.72,166.24,255.68,0,50,99.33,87.62,102.15,114.9,0.0,"Fantastic app, highly recommend!",1
2061,1.88,655.86,5,5,1292,172.34,1.93,219.99,201.98,24.25,168.71,19.89,16.97,50.7,207.54,46.97,184.82,15.16,99.33,108.01,146.11,146.72,5.66,7.34,369.46,199.57,29.66,35.96,4.66,22.99,11.8,53.23,10.89,63.97,276.25,48.94,67.57,3.77,64.27,169.7,7.11,57.3,31.97,178.5,39.87,21.87,243.31,57.8,22.69,90.57,129.44,2.82,424.97,74.82,0.22,2.16,14.8,47.9,494.3,111.42,94.59,72.29,45.44,1.84,25.66,66.31,147.92,89.67,21.48,292.09,1.1,40.05,83.24,54.55,116.13,158.3,154.37,332.54,58.92,39.14,108.26,239.6,595.28,154.55,10.59,89.95,27.87,43.17,52.29,16.7,188.84,105.63,241.83,123.03,218.46,0,18,104.92,112.29,97.43,129.06,0.0,"Fantastic app, highly recommend!",1
2062,22.04,192.76,1,4,18863,96.86,129.37,26.33,7.13,2.24,251.24,24.31,7.32,21.71,30.45,78.15,111.82,122.95,378.31,4.04,1.8,59.54,31.68,159.74,61.37,127.17,71.99,91.76,197.82,135.21,11.64,69.82,31.3,32.01,138.82,8.57,140.25,13.34,12.8,76.8,87.32,277.26,42.31,11.51,63.55,16.83,209.7,76.73,78.74,89.68,422.69,48.91,25.94,11.11,241.95,130.88,14.06,93.58,120.68,36.04,40.35,100.55,156.24,23.95,94.98,24.86,73.22,123.2,171.64,109.28,50.09,21.3,190.72,0.37,33.5,115.88,67.26,1.03,6.23,52.83,73.48,130.26,56.36,9.29,169.32,142.97,176.99,42.26,243.81,368.71,11.28,78.28,147.49,57.49,175.64,0,28,91.18,86.03,83.8,97.5,0.0,"Average app, could use more features.",1
2063,15.14,317.43,9,9,3553,165.27,25.25,14.23,33.2,8.95,85.73,6.35,97.44,46.39,46.77,117.7,140.86,14.0,64.34,78.45,0.41,19.03,107.88,49.81,33.03,180.2,198.54,11.1,44.26,126.64,184.44,34.41,246.4,315.14,68.77,67.12,10.42,149.51,61.42,151.3,1.2,67.67,189.6,92.89,25.55,22.54,294.13,4.3,10.76,21.85,17.0,265.87,92.46,4.5,325.16,40.79,10.72,31.81,179.6,37.55,36.95,79.84,67.51,33.13,275.31,307.49,2.85,66.84,164.63,43.6,104.1,53.66,165.67,318.42,216.76,13.43,70.03,378.06,8.29,3.47,52.94,33.74,6.97,2.48,364.07,5.87,403.75,179.91,48.15,258.99,58.6,0.68,73.5,118.59,69.42,0,42,98.09,101.71,85.5,119.83,0.0,"Affordable and reliable, worth it.",1
2064,24.27,981.68,2,8,18200,149.05,317.73,237.64,25.77,116.64,135.19,181.68,249.87,131.0,132.41,104.05,181.64,18.02,246.37,473.5,159.51,165.56,68.86,47.08,26.63,5.03,22.36,84.06,156.17,27.01,5.39,97.99,86.11,191.65,49.17,124.51,13.39,10.9,4.16,105.87,42.05,10.29,320.73,114.83,35.54,86.11,15.59,3.11,231.55,14.82,109.05,14.76,49.99,81.1,63.55,371.93,61.99,30.33,260.97,44.3,284.8,177.8,67.48,20.46,108.05,13.95,209.15,314.36,28.23,175.52,55.81,161.11,395.32,102.58,257.89,85.8,130.24,40.43,155.83,69.78,208.01,235.91,225.75,214.22,37.4,2.69,4.7,21.09,4.58,7.76,349.33,33.72,11.43,289.47,105.39,0,81,119.12,106.83,129.77,131.58,0.0,"Very useful app, helped me a lot.",1
2065,68.76,118.29,2,8,24774,36.74,113.39,38.53,332.74,159.98,5.99,47.88,53.14,42.28,90.97,12.69,60.09,62.9,89.89,32.9,82.23,75.09,185.97,69.22,28.05,6.07,74.98,86.39,149.52,37.63,3.29,16.05,86.09,146.8,40.55,64.23,125.56,3.73,2.36,4.93,63.64,8.45,94.03,61.34,32.55,55.85,4.26,194.64,17.87,121.24,38.33,9.57,61.18,7.12,108.59,79.7,33.99,66.31,245.0,5.66,7.79,353.95,91.46,45.21,37.68,41.52,29.67,76.64,66.83,354.26,154.54,236.68,17.83,15.1,73.53,38.03,84.06,417.34,339.84,75.26,17.73,68.26,118.3,30.19,180.98,326.85,84.6,84.05,64.63,76.99,143.32,110.94,236.72,49.3,19.99,0,54,88.31,89.83,75.6,121.13,0.0,"Not satisfied with performance, too many bugs.",1
2066,47.72,64.78,3,5,15188,176.39,95.62,123.26,101.54,31.2,37.82,147.35,75.7,86.11,176.87,40.6,163.48,23.14,26.51,120.07,47.46,426.12,113.11,102.72,3.15,47.99,382.93,20.39,251.24,165.7,14.22,15.03,44.16,9.95,296.8,137.87,8.65,11.87,78.85,87.71,83.12,391.73,190.32,162.78,105.33,22.21,145.75,1.28,276.87,5.0,170.86,6.72,293.61,168.63,147.03,88.69,5.27,154.59,39.55,3.28,56.73,121.4,86.6,167.39,317.1,41.21,1.92,342.54,63.1,5.24,145.32,93.51,0.34,80.78,110.75,24.06,285.83,53.11,27.56,9.34,27.5,58.16,70.07,56.61,93.96,130.89,82.67,11.76,46.51,5.89,87.12,85.85,66.34,41.0,276.78,0,81,103.66,98.34,112.22,80.86,31.36,"Good experience overall, but UI can improve.",1
2067,36.38,422.58,2,5,28199,25.24,100.73,63.35,53.48,30.43,20.37,277.24,52.51,22.67,3.23,11.88,2.91,159.23,3.96,46.91,12.94,103.26,114.6,191.52,329.38,19.23,91.08,75.11,62.5,0.32,76.91,73.76,211.17,61.97,23.7,5.11,100.52,66.72,52.01,23.85,43.4,258.23,85.89,38.31,200.46,24.14,59.75,188.04,180.69,30.84,151.76,16.26,38.61,40.39,100.32,100.62,19.93,108.72,83.07,81.31,142.63,91.26,145.97,81.81,103.16,31.29,143.59,32.97,76.52,29.18,114.31,38.03,30.78,51.74,24.07,272.68,18.01,13.53,141.81,93.98,45.26,1.78,55.0,86.18,54.37,83.82,16.15,421.23,4.83,0.85,294.51,66.41,51.38,55.14,74.29,0,30,82.32,79.39,77.39,80.79,0.0,"Excellent design, works smoothly.",1
2068,34.37,434.38,3,7,21660,175.81,8.21,186.65,208.15,303.27,47.36,40.66,159.63,93.63,58.06,68.55,146.28,153.92,366.4,44.82,84.44,8.52,112.69,105.44,47.6,119.53,313.95,36.36,6.51,24.82,326.42,98.17,175.25,72.39,19.26,131.64,242.39,12.26,178.57,17.93,116.6,260.07,99.7,111.66,81.49,130.24,76.5,13.9,67.34,75.87,375.5,68.31,65.91,169.89,285.23,135.67,4.7,85.72,124.74,163.21,11.78,10.29,40.54,30.82,24.26,20.23,36.5,15.51,60.31,35.84,154.55,161.15,35.03,123.97,6.21,34.95,245.51,15.27,35.81,150.54,28.95,74.86,98.2,66.58,7.07,521.66,292.94,45.08,196.08,334.6,27.73,60.16,326.97,31.04,253.18,0,73,114.69,105.17,120.42,116.55,3.87,Did not meet my expectations.,1
2069,18.98,716.93,4,7,672,47.11,152.97,69.73,265.71,115.61,156.36,148.73,32.62,3.51,358.91,38.78,22.09,47.35,41.88,12.55,16.71,66.16,55.77,103.38,8.01,2.07,15.28,56.84,162.54,22.99,49.39,70.96,61.47,63.6,85.42,20.9,10.58,59.45,161.37,41.78,239.74,1.33,493.18,164.45,148.22,93.42,19.63,61.76,123.09,9.44,71.46,151.75,15.93,46.03,50.06,78.31,5.38,119.62,46.27,56.12,125.32,55.49,16.9,116.9,51.49,7.47,140.75,14.18,22.89,192.63,210.4,128.48,66.94,42.97,22.93,20.55,22.58,36.47,318.13,9.8,52.1,24.17,114.16,61.94,45.71,102.54,10.23,110.36,183.22,42.94,93.04,184.23,33.49,21.81,17.62,1,21,81.83,83.25,78.48,78.49,0.0,"Not satisfied with performance, too many bugs.",1
2070,36.27,0.0,2,9,24018,37.28,48.15,2.72,16.13,386.51,234.86,22.67,90.25,62.62,41.52,58.84,236.62,498.57,44.89,212.96,6.65,56.65,150.0,117.22,97.94,89.68,59.56,253.26,405.2,44.74,144.83,65.89,20.98,398.56,162.1,159.39,108.91,11.14,11.17,49.99,125.75,54.87,132.32,50.46,45.23,262.03,6.07,12.83,88.35,26.57,76.01,50.29,21.31,157.74,39.26,21.5,2.51,149.14,3.98,255.28,180.34,4.21,61.91,6.62,147.22,41.47,150.45,340.23,74.9,26.15,161.87,163.19,23.74,42.56,96.58,7.16,7.56,7.51,110.13,203.06,163.62,10.54,191.7,6.71,75.46,105.08,3.53,105.73,106.66,22.85,37.95,41.82,19.16,3.04,26.31,1,64,97.41,102.08,135.6,79.22,56.37,"Fantastic app, highly recommend!",1
2071,14.43,694.03,1,1,11091,9.61,42.58,15.45,25.18,121.73,116.63,50.69,99.15,126.56,210.5,295.9,43.38,7.99,0.25,378.85,48.03,89.87,98.9,206.05,2.94,13.85,12.58,4.1,79.31,139.34,1.37,7.29,187.43,13.72,33.32,124.87,22.44,159.26,373.29,52.8,55.52,119.98,22.02,127.12,252.91,72.51,184.97,82.23,131.41,5.67,13.56,14.42,30.02,150.22,108.0,25.34,57.09,392.28,40.94,37.69,37.41,14.34,134.83,26.67,154.75,122.04,43.05,176.7,158.66,149.89,154.48,54.82,174.53,164.62,351.42,367.02,103.22,46.28,82.16,99.43,24.19,5.6,141.76,32.49,33.3,45.97,225.06,102.08,7.78,161.4,51.88,6.98,126.96,32.27,216.21,1,23,99.66,94.33,82.75,115.41,0.0,Great customer support and easy to use.,1
2072,65.83,167.15,2,9,25404,8.8,190.07,13.1,118.37,143.43,5.36,104.46,3.73,14.42,72.89,101.69,100.02,175.61,56.09,206.72,246.94,61.0,247.75,71.99,1.33,67.79,118.04,24.09,67.68,181.73,141.81,130.21,99.02,67.35,91.87,12.15,160.22,72.92,141.39,88.48,6.09,155.25,74.02,15.86,14.23,63.85,139.71,94.93,78.46,109.19,37.62,50.42,28.42,118.78,4.33,63.29,183.49,147.95,221.61,13.2,50.86,6.04,183.58,17.07,20.45,25.7,62.74,172.18,25.67,14.38,126.75,12.38,202.79,92.7,133.18,92.85,450.94,363.62,12.08,73.71,39.16,14.32,3.46,127.82,11.04,151.14,70.0,12.36,43.47,357.3,11.83,183.46,100.34,42.49,256.45,0,40,95.48,86.4,97.78,109.54,0.0,"Too many crashes, needs urgent updates.",1
2073,24.34,469.43,4,8,9599,48.19,246.95,166.07,93.6,19.72,140.03,77.21,158.96,37.84,180.7,59.62,103.71,63.42,13.97,48.02,110.68,88.36,0.34,14.09,3.83,59.63,222.9,183.2,238.99,86.98,59.35,55.33,56.46,11.97,33.38,59.51,116.15,10.91,2.26,118.84,203.06,59.64,2.11,111.31,181.25,50.81,166.14,74.62,60.55,23.19,39.07,54.55,33.0,204.1,22.24,1.54,93.58,1.57,165.7,20.87,65.65,55.65,96.03,93.05,41.67,25.92,35.39,252.02,27.85,41.61,32.18,16.57,81.3,13.08,145.22,120.18,158.49,148.77,80.19,65.92,83.31,148.57,64.51,99.06,113.98,90.44,74.28,164.55,20.61,39.99,46.73,117.12,127.19,134.81,10.18,1,88,83.25,62.92,89.45,86.0,3.45,"Good experience overall, but UI can improve.",1
2074,29.24,248.68,7,0,1103,162.25,238.94,125.4,36.43,22.62,121.33,7.11,6.92,27.96,29.73,207.67,71.55,293.76,295.62,160.34,93.03,27.91,124.17,46.88,13.96,184.96,42.76,117.84,161.8,55.76,36.03,52.95,461.42,101.87,84.39,88.61,0.01,1.62,24.02,74.73,1.64,15.14,106.94,41.77,64.55,93.64,221.91,25.18,44.08,36.18,210.73,210.53,104.65,1.35,249.11,141.84,32.41,7.17,288.66,206.21,8.21,137.94,150.45,75.84,67.66,146.83,475.73,23.42,53.26,624.21,320.21,125.89,225.76,23.33,353.97,23.45,125.36,93.7,194.29,1.95,309.43,22.29,74.11,224.89,126.15,2.63,29.13,5.96,95.59,8.29,96.34,142.36,39.16,48.97,147.25,1,18,114.78,115.81,113.78,139.46,0.0,"Fantastic app, highly recommend!",1
2075,56.66,521.37,6,6,15349,83.34,431.56,54.6,31.74,28.43,171.21,28.52,51.71,342.38,104.5,35.43,67.07,444.95,54.89,20.33,80.09,38.01,44.13,51.68,9.0,50.32,203.45,117.42,21.92,346.56,29.39,312.91,356.77,53.05,22.47,132.07,40.82,66.77,392.99,61.11,136.49,102.08,50.34,263.49,102.36,13.13,18.28,260.95,87.84,22.31,26.23,66.19,211.46,29.77,22.92,71.26,176.98,127.37,320.07,49.95,43.92,190.1,47.5,176.36,5.65,47.43,12.27,55.81,73.52,49.5,31.66,60.09,50.29,26.81,73.09,88.43,92.15,207.93,146.13,216.35,193.99,217.28,99.92,28.15,47.15,72.16,101.51,34.55,422.6,68.27,14.28,38.09,168.67,99.88,161.66,1,11,111.16,107.64,122.93,99.99,22.94,"Average app, could use more features.",1
2076,17.14,290.99,8,6,7445,265.71,4.51,310.78,206.89,14.05,167.5,215.41,87.35,29.66,93.64,30.6,110.66,14.55,36.53,168.87,156.91,27.79,89.46,97.11,68.07,8.79,111.09,156.25,366.86,11.53,25.9,4.62,210.4,72.69,233.57,74.32,65.3,119.99,11.97,75.77,22.48,359.3,6.34,27.09,146.18,164.61,18.85,201.44,52.07,169.11,20.17,66.32,70.62,106.44,102.95,19.44,182.94,16.2,138.93,30.61,7.39,92.24,5.61,196.75,123.2,56.52,50.59,346.61,241.29,131.73,41.71,25.01,124.77,205.74,29.83,70.76,37.23,107.07,17.7,154.0,194.9,319.63,98.65,26.76,2.36,51.5,30.36,103.94,193.03,28.85,39.01,130.04,18.42,4.28,96.77,0,30,100.79,89.45,113.26,99.3,13.96,"Average app, could use more features.",1
2077,38.4,431.68,3,3,4576,37.15,4.36,65.96,54.06,38.65,15.27,84.8,12.9,366.96,128.32,45.79,44.18,18.45,95.6,27.53,109.29,287.31,138.99,33.79,89.02,143.93,69.47,163.92,92.69,84.73,70.93,141.94,5.93,223.99,189.46,18.37,60.53,70.56,31.4,100.33,42.22,10.56,35.51,232.22,191.63,145.45,352.85,82.14,15.69,118.94,436.58,64.7,43.97,37.74,28.08,0.76,330.66,83.61,137.49,35.21,61.71,289.67,12.52,39.51,101.76,14.09,104.9,6.64,54.28,61.66,55.56,125.22,36.53,310.7,26.41,116.83,0.25,187.5,283.03,270.85,21.42,25.36,7.69,44.54,149.4,102.7,6.04,518.13,240.99,103.51,664.14,63.81,268.8,52.65,24.98,0,75,111.63,120.72,96.18,131.62,0.0,Did not meet my expectations.,1
2078,31.11,286.63,2,2,14883,477.98,16.62,31.69,259.1,285.28,340.58,19.26,179.6,19.64,8.28,17.92,18.88,40.68,245.8,45.12,26.13,103.88,183.1,10.34,9.13,37.87,297.88,195.46,4.91,107.63,55.12,188.69,36.15,244.12,276.84,149.59,109.42,133.32,50.1,271.19,60.47,26.57,36.64,7.04,106.17,403.72,134.11,1.51,38.44,39.66,74.56,106.71,61.55,176.01,253.24,10.99,135.22,0.82,26.53,18.13,97.74,208.12,29.12,136.73,126.71,268.42,66.95,252.66,40.06,212.18,21.74,19.09,130.52,0.99,117.86,6.45,192.09,4.05,31.22,5.13,60.98,40.76,141.39,1.98,54.64,8.01,116.9,45.32,43.92,149.9,117.75,60.83,24.93,110.04,58.38,1,25,102.43,101.17,126.12,80.17,45.95,"Average app, could use more features.",1
2079,8.78,200.0,7,8,23647,311.91,223.95,13.76,8.65,98.14,126.27,15.99,268.61,24.89,12.02,27.02,424.45,114.07,106.18,195.53,134.06,77.48,148.09,105.67,308.08,3.41,59.24,91.2,80.13,254.15,19.73,52.6,0.15,6.55,98.82,104.89,8.96,16.98,42.42,48.85,62.04,138.48,119.82,67.99,2.42,236.1,22.0,61.8,8.01,3.62,34.06,11.51,119.52,204.64,98.84,110.85,53.83,126.03,70.13,14.27,82.67,21.42,79.32,63.87,67.53,39.29,159.82,18.39,132.82,28.12,110.82,500.06,87.57,3.93,271.51,176.73,56.32,12.03,58.1,99.92,69.56,138.26,59.53,57.72,213.5,58.94,89.04,183.47,4.12,93.74,14.37,72.69,37.03,236.95,296.81,1,73,98.83,95.5,113.69,112.7,0.99,Great customer support and easy to use.,1
2080,29.98,0.0,8,0,25224,12.18,70.26,353.16,150.89,185.23,9.63,87.13,63.67,250.38,63.78,223.72,1.21,6.62,91.41,44.56,13.78,80.81,159.56,64.19,8.36,8.88,93.15,40.63,92.31,136.03,8.37,5.47,311.46,5.44,130.9,98.95,102.58,91.33,42.57,16.0,51.9,191.07,238.23,156.54,13.53,123.21,79.66,78.28,14.81,214.75,0.38,73.7,106.51,64.7,195.6,45.48,39.2,177.19,295.85,98.1,80.46,173.44,130.04,24.63,38.68,17.47,154.17,23.76,61.06,364.06,36.14,116.69,63.4,59.1,22.02,145.11,95.11,18.5,41.11,18.66,22.45,6.25,92.15,37.6,18.66,39.97,48.77,259.02,51.48,232.84,131.34,21.67,4.22,142.61,78.31,1,65,91.71,83.56,92.44,80.79,11.65,"Excellent design, works smoothly.",1
2081,31.24,623.12,1,4,13973,21.69,55.86,129.1,2.45,263.43,1.08,75.38,27.48,15.6,228.39,36.98,91.16,32.01,170.74,210.83,88.77,140.77,95.39,13.27,86.13,34.07,168.04,50.16,133.94,31.32,46.44,131.5,48.99,3.92,258.0,226.68,16.4,167.77,15.94,48.95,7.26,3.18,92.78,62.22,30.46,359.13,170.43,4.1,25.17,73.55,240.47,207.77,32.51,26.17,83.91,102.73,18.52,18.35,162.44,27.51,22.29,110.75,29.62,7.66,255.28,144.48,71.2,6.85,107.83,24.26,47.26,247.18,1.8,22.92,64.43,100.74,15.72,228.27,216.33,127.73,129.31,16.5,3.78,112.36,176.74,88.09,35.7,129.11,52.73,101.81,168.38,222.9,85.13,53.72,152.36,0,42,92.21,80.36,89.76,98.52,0.0,"Affordable and reliable, worth it.",1
2082,17.63,566.54,10,7,3246,65.16,223.46,64.19,16.99,22.43,5.85,201.71,69.64,24.12,134.04,87.79,28.59,465.69,24.96,52.64,74.39,66.37,6.82,120.75,144.57,13.07,16.66,53.36,122.87,382.96,165.02,29.9,186.27,159.0,49.44,28.19,76.54,85.91,27.37,39.99,1.51,162.43,119.21,57.01,24.36,97.82,122.43,4.89,54.72,153.64,31.34,24.09,168.12,235.52,162.47,179.32,6.94,67.96,10.38,110.31,102.77,9.84,397.92,78.07,117.11,8.64,119.93,159.42,234.74,18.62,100.75,58.24,121.85,67.21,7.33,19.22,149.95,39.47,135.24,110.53,81.94,217.92,138.99,55.0,137.82,13.61,179.32,108.03,116.96,58.71,91.53,167.49,119.27,52.44,233.33,0,73,99.56,86.3,102.62,104.12,0.0,"Very useful app, helped me a lot.",1
2083,15.49,401.55,5,4,10309,6.79,251.2,28.96,68.58,11.3,82.34,96.45,34.67,31.75,34.18,325.88,14.88,195.61,188.12,289.44,64.05,52.8,116.7,6.1,345.98,69.86,58.93,118.1,21.11,47.79,77.31,248.52,29.1,65.25,6.09,3.61,66.02,43.09,47.39,114.03,93.42,192.33,65.92,84.35,34.78,36.85,106.21,405.17,275.24,38.45,10.94,26.22,117.53,6.05,12.09,52.03,72.85,35.35,38.86,82.65,139.85,38.1,96.59,5.42,17.68,40.87,55.94,32.7,155.38,152.79,25.71,49.54,83.74,18.8,64.87,80.8,139.95,9.15,3.91,204.97,1.64,45.88,51.66,439.67,107.42,106.62,80.08,108.54,266.15,53.97,143.2,38.1,48.97,29.29,26.92,0,80,89.05,91.21,99.6,88.91,10.69,"Not satisfied with performance, too many bugs.",1
2084,31.7,848.48,7,1,4733,150.05,44.43,56.83,188.98,19.0,40.19,112.74,190.23,264.31,42.74,134.5,247.35,2.51,141.1,226.52,58.84,104.15,106.4,144.28,85.5,89.36,48.06,192.34,14.51,36.42,213.11,3.14,23.77,326.18,335.21,182.26,65.15,37.96,84.27,155.42,76.58,233.15,56.63,140.53,127.18,168.49,117.01,29.64,32.54,111.75,8.9,290.27,97.15,21.93,103.96,66.99,85.72,73.78,54.51,158.88,156.37,286.53,37.45,45.52,118.76,194.2,195.19,83.48,18.46,249.38,0.51,154.44,192.54,65.24,94.8,138.37,71.78,208.1,61.69,24.48,169.14,517.17,32.68,233.98,175.96,102.0,98.3,12.71,316.89,22.69,26.13,160.21,248.15,175.61,107.05,0,67,122.44,93.16,121.42,138.38,0.0,"Affordable and reliable, worth it.",1
2085,41.28,705.66,5,8,24855,116.15,46.42,36.36,102.97,134.68,2.62,170.86,39.66,22.72,75.1,75.45,12.55,25.47,23.71,21.61,4.91,339.81,9.79,19.54,132.01,28.14,121.2,22.77,48.7,9.54,4.14,56.58,7.12,113.34,15.77,23.16,20.43,39.18,65.99,125.1,530.87,301.08,70.75,10.63,104.02,21.49,179.12,38.97,51.42,157.94,86.76,282.26,83.58,438.63,101.35,64.02,44.3,106.44,41.42,106.12,164.49,11.32,11.2,93.7,65.87,512.88,8.48,209.75,3.57,17.52,12.44,160.01,6.84,227.35,140.45,159.49,92.83,64.35,225.36,118.52,219.53,186.87,22.83,26.04,49.42,138.8,1.97,42.4,3.53,102.81,90.46,192.88,57.72,41.01,70.58,1,24,94.31,104.33,61.32,106.89,0.0,"Affordable and reliable, worth it.",1
2086,43.39,290.15,6,9,13575,48.28,56.51,57.78,506.32,121.71,202.73,10.85,8.67,1.91,116.18,1.79,41.69,294.63,40.38,64.11,3.44,30.78,15.16,58.7,41.42,78.49,171.0,76.29,79.49,272.91,82.88,172.71,136.22,178.56,146.09,40.0,109.18,10.67,56.64,76.09,192.79,108.44,156.41,173.82,76.94,197.86,130.74,90.97,50.61,37.34,42.28,45.19,15.0,192.01,37.22,19.35,100.62,124.19,89.05,125.1,4.25,101.3,216.3,249.5,58.93,46.7,181.91,28.84,78.09,286.22,9.09,6.25,53.56,39.73,19.87,96.62,25.46,108.23,58.01,102.62,14.14,38.77,52.15,120.64,40.29,163.33,6.64,68.39,23.83,243.42,193.55,153.43,111.62,180.73,77.65,0,22,96.4,83.89,103.92,87.66,16.26,Great customer support and easy to use.,1
2087,29.48,698.22,9,2,7101,163.46,282.76,63.07,591.28,9.05,73.23,125.24,181.07,46.61,14.81,9.19,35.06,20.43,12.72,24.2,3.03,7.16,203.08,115.6,0.17,295.81,138.3,268.06,31.67,42.97,114.89,57.43,93.5,100.69,33.09,151.07,216.69,47.86,25.71,17.96,168.98,5.28,29.65,108.81,57.69,18.76,29.19,231.03,90.23,44.99,65.68,7.97,57.37,8.86,142.65,60.77,6.69,77.88,159.52,66.67,394.97,544.36,41.85,27.55,23.65,17.12,69.77,128.18,4.52,8.2,130.54,337.91,266.0,67.84,25.01,5.21,50.07,127.48,71.54,19.57,122.3,87.14,44.19,55.22,28.73,2.2,210.2,0.14,100.04,174.23,247.62,91.2,169.87,85.27,40.29,0,54,98.62,110.32,105.25,92.92,12.33,Great customer support and easy to use.,1
2088,1.39,909.68,1,0,12032,129.0,51.69,24.15,259.21,13.02,3.46,44.81,43.04,57.64,44.52,257.74,46.83,15.44,177.84,93.86,27.57,66.35,100.32,62.75,51.91,28.37,120.78,100.78,84.96,48.58,2.23,114.83,94.01,48.96,43.96,65.98,5.85,136.01,622.01,5.55,167.16,72.41,220.04,18.69,50.49,3.29,6.85,233.98,100.86,106.04,31.29,33.13,266.57,0.72,181.66,224.27,213.12,38.59,312.93,82.79,21.15,48.17,68.4,138.09,33.21,73.4,28.69,27.73,34.79,17.87,53.67,53.46,64.29,61.34,74.23,59.27,140.32,147.42,17.96,14.33,195.7,40.41,91.31,11.87,200.85,105.47,102.39,25.8,247.73,144.17,18.41,179.34,36.52,134.13,2.05,0,41,90.81,92.57,75.29,80.16,0.0,"Good experience overall, but UI can improve.",1
2089,25.01,349.75,8,3,3108,75.03,36.29,200.85,257.68,47.46,100.37,2.12,117.97,54.52,79.73,16.26,184.14,137.56,69.05,187.04,254.87,302.52,116.73,24.37,114.34,56.05,27.54,8.49,12.34,15.84,78.85,27.92,25.62,12.51,182.27,221.0,32.18,39.71,60.74,17.23,44.44,60.02,239.56,83.92,9.47,285.16,56.86,55.44,165.91,65.63,6.58,139.66,270.37,266.19,191.02,202.29,47.03,46.74,18.6,22.82,107.39,14.3,200.51,26.31,37.81,24.9,434.43,96.48,20.43,49.91,37.55,71.12,206.2,76.66,25.39,34.27,19.99,282.05,21.23,41.22,47.89,22.59,99.88,533.5,15.21,8.63,277.09,115.52,13.39,141.23,59.7,23.25,205.69,144.96,127.06,0,20,101.54,101.13,94.21,109.25,0.0,"Average app, could use more features.",1
2090,58.91,793.72,6,7,11607,17.88,106.87,124.54,166.8,64.16,26.9,44.59,11.25,82.78,40.01,13.95,157.93,50.67,144.49,75.86,34.7,295.1,238.36,379.44,2.35,162.43,33.45,29.79,9.74,17.28,51.76,42.11,2.13,23.15,7.65,267.47,68.13,16.46,72.51,6.24,142.23,30.45,96.62,23.67,61.3,20.14,28.93,78.04,111.67,83.51,38.09,106.41,130.48,59.73,170.46,91.65,184.06,136.84,153.22,44.25,17.79,219.73,206.44,37.22,50.23,26.02,92.52,212.36,206.93,63.12,69.23,103.35,10.75,11.88,257.65,104.52,66.83,54.83,47.82,19.16,34.62,5.42,28.49,204.6,32.05,11.02,62.56,25.69,16.66,167.51,32.34,257.63,138.54,198.94,45.54,0,41,86.9,79.3,81.94,86.95,0.0,Did not meet my expectations.,1
2091,16.2,552.37,5,5,25754,61.68,201.68,5.21,12.58,190.3,103.24,217.82,8.52,11.6,137.85,21.49,49.12,6.02,27.78,33.53,72.97,38.69,117.63,16.72,108.68,326.44,72.81,68.88,59.4,7.19,309.36,14.48,76.96,89.84,260.49,18.69,261.1,58.9,148.96,124.08,1.7,140.29,210.78,150.43,103.97,78.1,131.42,9.63,107.88,5.21,98.82,110.49,41.89,59.96,114.56,12.92,19.22,39.96,79.75,84.29,147.19,34.01,24.89,78.05,226.47,8.71,124.75,83.39,115.63,15.34,123.28,244.59,145.36,21.24,107.69,15.19,189.86,246.18,149.4,208.31,151.37,182.03,295.0,37.55,43.99,157.76,85.84,114.11,146.76,180.51,125.58,138.49,56.82,0.46,23.14,1,24,99.9,79.31,90.97,117.94,0.0,"Fantastic app, highly recommend!",1
